src,dst
esquina_7261,esquina_1395
esquina_6473,esquina_6905
esquina_6281,esquina_6174
esquina_1346,esquina_5903
esquina_7535,esquina_142
esquina_2476,esquina_3837
esquina_7366,esquina_6649
esquina_3055,esquina_1599
esquina_3136,esquina_3243
esquina_1588,esquina_3210
esquina_6162,esquina_5291
esquina_2467,esquina_4251
esquina_4019,esquina_4106
esquina_9679,esquina_7408
esquina_1528,esquina_6959
esquina_8901,esquina_3306
esquina_8914,esquina_3221
esquina_8775,esquina_7006
esquina_9977,esquina_6365
esquina_9671,esquina_2699
esquina_8336,esquina_8627
esquina_5854,esquina_8987
esquina_1823,esquina_2917
esquina_5205,esquina_3299
esquina_7697,esquina_7216
esquina_6353,esquina_3735
esquina_8522,esquina_4618
esquina_8432,esquina_9642
esquina_351,esquina_2441
esquina_6468,esquina_1304
esquina_7408,esquina_5808
esquina_9252,esquina_5310
esquina_328,esquina_5985
esquina_6734,esquina_2167
esquina_9882,esquina_9011
esquina_7984,esquina_1990
esquina_9627,esquina_789
esquina_4686,esquina_5282
esquina_6033,esquina_7400
esquina_8410,esquina_7496
esquina_9874,esquina_5330
esquina_330,esquina_4037
esquina_7585,esquina_2424
esquina_2447,esquina_3217
esquina_5140,esquina_7865
esquina_2795,esquina_6376
esquina_2447,esquina_3716
esquina_4577,esquina_6370
esquina_1374,esquina_3619
esquina_2590,esquina_6602
esquina_4951,esquina_6706
esquina_4163,esquina_3423
esquina_5428,esquina_2236
esquina_3457,esquina_652
esquina_8844,esquina_9163
esquina_2922,esquina_4914
esquina_6573,esquina_2584
esquina_3956,esquina_2758
esquina_3285,esquina_7540
esquina_7542,esquina_6659
esquina_3140,esquina_6122
esquina_3186,esquina_1891
esquina_9032,esquina_3548
esquina_5145,esquina_2347
esquina_8975,esquina_3351
esquina_3550,esquina_6655
esquina_3892,esquina_3051
esquina_5430,esquina_8089
esquina_1449,esquina_6087
esquina_942,esquina_7926
esquina_4893,esquina_3405
esquina_1876,esquina_2503
esquina_1357,esquina_9729
esquina_6396,esquina_7011
esquina_8724,esquina_2029
esquina_4543,esquina_7771
esquina_2453,esquina_4289
esquina_987,esquina_7777
esquina_6434,esquina_4072
esquina_1532,esquina_4014
esquina_8804,esquina_6834
esquina_6523,esquina_8140
esquina_9797,esquina_877
esquina_4770,esquina_6975
esquina_2587,esquina_1494
esquina_3750,esquina_270
esquina_91,esquina_5291
esquina_6345,esquina_5434
esquina_635,esquina_4767
esquina_5279,esquina_1247
esquina_2904,esquina_5821
esquina_5834,esquina_1211
esquina_9935,esquina_8594
esquina_558,esquina_9076
esquina_8100,esquina_4601
esquina_1887,esquina_3984
esquina_436,esquina_3633
esquina_4409,esquina_8456
esquina_8205,esquina_1835
esquina_5125,esquina_2595
esquina_8389,esquina_3089
esquina_5121,esquina_5563
esquina_3899,esquina_9405
esquina_5626,esquina_1644
esquina_3123,esquina_7710
esquina_4606,esquina_1388
esquina_8120,esquina_8661
esquina_7343,esquina_2499
esquina_1660,esquina_4943
esquina_8150,esquina_5361
esquina_623,esquina_2098
esquina_8754,esquina_8985
esquina_3943,esquina_9415
esquina_9246,esquina_5503
esquina_203,esquina_6388
esquina_6433,esquina_2582
esquina_2821,esquina_9510
esquina_3437,esquina_8985
esquina_339,esquina_5271
esquina_1187,esquina_1780
esquina_1228,esquina_7917
esquina_2156,esquina_6034
esquina_4627,esquina_3700
esquina_5666,esquina_3776
esquina_8721,esquina_1608
esquina_9104,esquina_7416
esquina_2653,esquina_4144
esquina_3961,esquina_9057
esquina_5072,esquina_6810
esquina_3057,esquina_4933
esquina_4366,esquina_2638
esquina_450,esquina_2631
esquina_1562,esquina_2610
esquina_5170,esquina_6086
esquina_4745,esquina_2085
esquina_8367,esquina_9008
esquina_1956,esquina_6913
esquina_6798,esquina_1675
esquina_9266,esquina_3439
esquina_8458,esquina_9158
esquina_3980,esquina_4736
esquina_3434,esquina_6781
esquina_4000,esquina_1155
esquina_7802,esquina_7643
esquina_7217,esquina_9884
esquina_7220,esquina_6196
esquina_9790,esquina_2414
esquina_2797,esquina_2033
esquina_8394,esquina_3728
esquina_3696,esquina_2289
esquina_5141,esquina_950
esquina_9553,esquina_6769
esquina_5724,esquina_1741
esquina_6128,esquina_5674
esquina_1703,esquina_3898
esquina_4297,esquina_9881
esquina_548,esquina_9719
esquina_9614,esquina_2608
esquina_2624,esquina_6158
esquina_8753,esquina_1868
esquina_7615,esquina_8582
esquina_4336,esquina_9698
esquina_5617,esquina_9350
esquina_4146,esquina_3740
esquina_6314,esquina_7872
esquina_8101,esquina_2976
esquina_4265,esquina_24
esquina_1805,esquina_9425
esquina_1220,esquina_2146
esquina_6403,esquina_1464
esquina_3914,esquina_2755
esquina_7512,esquina_5707
esquina_5244,esquina_5378
esquina_5627,esquina_3677
esquina_5193,esquina_7708
esquina_1741,esquina_8380
esquina_9586,esquina_1148
esquina_4200,esquina_440
esquina_5516,esquina_1545
esquina_5628,esquina_7745
esquina_172,esquina_4478
esquina_4748,esquina_6135
esquina_5402,esquina_8280
esquina_8923,esquina_197
esquina_6854,esquina_8121
esquina_2268,esquina_1462
esquina_7489,esquina_9890
esquina_3388,esquina_6425
esquina_7307,esquina_6791
esquina_8553,esquina_6757
esquina_5530,esquina_7461
esquina_9730,esquina_715
esquina_4505,esquina_8736
esquina_6513,esquina_3974
esquina_9947,esquina_2123
esquina_3709,esquina_8374
esquina_7995,esquina_1874
esquina_7542,esquina_5406
esquina_9524,esquina_773
esquina_1341,esquina_8384
esquina_8061,esquina_8007
esquina_9642,esquina_9588
esquina_9109,esquina_1455
esquina_1056,esquina_4991
esquina_943,esquina_3198
esquina_7052,esquina_1322
esquina_1005,esquina_3533
esquina_5318,esquina_5839
esquina_6257,esquina_3904
esquina_2913,esquina_3739
esquina_7554,esquina_4581
esquina_8787,esquina_8037
esquina_922,esquina_4674
esquina_8243,esquina_5057
esquina_798,esquina_2889
esquina_4754,esquina_4056
esquina_3687,esquina_340
esquina_7200,esquina_4046
esquina_7573,esquina_7095
esquina_8429,esquina_8143
esquina_9483,esquina_963
esquina_4376,esquina_3023
esquina_2871,esquina_810
esquina_9784,esquina_1592
esquina_3420,esquina_6466
esquina_1505,esquina_428
esquina_4329,esquina_7648
esquina_9112,esquina_7042
esquina_5244,esquina_5168
esquina_7528,esquina_9333
esquina_4802,esquina_2621
esquina_6023,esquina_2953
esquina_5207,esquina_8447
esquina_7473,esquina_1911
esquina_9742,esquina_8275
esquina_7137,esquina_979
esquina_6251,esquina_4939
esquina_8923,esquina_5929
esquina_7107,esquina_388
esquina_4184,esquina_3565
esquina_1271,esquina_1141
esquina_1164,esquina_1340
esquina_9320,esquina_2926
esquina_7906,esquina_4790
esquina_6012,esquina_5309
esquina_1102,esquina_2698
esquina_5035,esquina_8972
esquina_4945,esquina_8794
esquina_5169,esquina_9421
esquina_4663,esquina_1310
esquina_691,esquina_4533
esquina_8276,esquina_3841
esquina_4393,esquina_4193
esquina_4629,esquina_3391
esquina_3080,esquina_2238
esquina_9192,esquina_3073
esquina_7088,esquina_7149
esquina_7276,esquina_2006
esquina_2677,esquina_2271
esquina_6538,esquina_2475
esquina_8972,esquina_469
esquina_8347,esquina_2035
esquina_605,esquina_7019
esquina_7441,esquina_5511
esquina_8742,esquina_3756
esquina_7922,esquina_8925
esquina_4429,esquina_1171
esquina_6232,esquina_3390
esquina_8350,esquina_7274
esquina_7862,esquina_8962
esquina_6624,esquina_3249
esquina_7143,esquina_3127
esquina_1795,esquina_2511
esquina_4018,esquina_2898
esquina_4731,esquina_27
esquina_7204,esquina_3639
esquina_1908,esquina_3449
esquina_6185,esquina_9035
esquina_9300,esquina_4920
esquina_6811,esquina_4045
esquina_5352,esquina_2432
esquina_4765,esquina_8858
esquina_245,esquina_1124
esquina_282,esquina_5501
esquina_2400,esquina_2214
esquina_6938,esquina_6462
esquina_7581,esquina_8626
esquina_1986,esquina_6980
esquina_8827,esquina_2913
esquina_9166,esquina_66
esquina_698,esquina_3710
esquina_3203,esquina_9775
esquina_6034,esquina_5324
esquina_5803,esquina_1673
esquina_1997,esquina_3883
esquina_1871,esquina_4463
esquina_1097,esquina_4038
esquina_5075,esquina_6677
esquina_9292,esquina_4773
esquina_6138,esquina_7031
esquina_3665,esquina_3255
esquina_4668,esquina_2106
esquina_3435,esquina_3338
esquina_4764,esquina_8811
esquina_3547,esquina_3733
esquina_6381,esquina_5464
esquina_2632,esquina_9688
esquina_2916,esquina_1793
esquina_8548,esquina_6697
esquina_6609,esquina_7316
esquina_1846,esquina_7144
esquina_9943,esquina_7791
esquina_4515,esquina_7598
esquina_7173,esquina_2785
esquina_2878,esquina_7738
esquina_6442,esquina_547
esquina_4992,esquina_6494
esquina_5193,esquina_3482
esquina_3605,esquina_8588
esquina_918,esquina_1717
esquina_663,esquina_3990
esquina_9017,esquina_76
esquina_8777,esquina_9513
esquina_6262,esquina_6647
esquina_1586,esquina_613
esquina_5730,esquina_3819
esquina_9712,esquina_9014
esquina_439,esquina_6090
esquina_9955,esquina_1575
esquina_880,esquina_5148
esquina_7843,esquina_1982
esquina_4138,esquina_7550
esquina_3604,esquina_6420
esquina_8826,esquina_5177
esquina_793,esquina_5164
esquina_972,esquina_4303
esquina_597,esquina_5700
esquina_8713,esquina_6424
esquina_3175,esquina_5890
esquina_6139,esquina_6818
esquina_4738,esquina_2129
esquina_9103,esquina_5311
esquina_8150,esquina_7302
esquina_6506,esquina_7985
esquina_6031,esquina_764
esquina_9934,esquina_3852
esquina_313,esquina_950
esquina_5434,esquina_8096
esquina_9197,esquina_4184
esquina_4238,esquina_4571
esquina_8994,esquina_404
esquina_6796,esquina_7898
esquina_1525,esquina_6738
esquina_1716,esquina_3688
esquina_2037,esquina_7517
esquina_361,esquina_4583
esquina_5305,esquina_704
esquina_833,esquina_6474
esquina_9516,esquina_215
esquina_5859,esquina_2841
esquina_1673,esquina_7778
esquina_4331,esquina_4460
esquina_1025,esquina_4326
esquina_2783,esquina_7693
esquina_5526,esquina_1753
esquina_6329,esquina_5263
esquina_9845,esquina_5730
esquina_2126,esquina_3431
esquina_3259,esquina_4779
esquina_731,esquina_8528
esquina_5541,esquina_7959
esquina_1964,esquina_6314
esquina_6554,esquina_8334
esquina_2083,esquina_5382
esquina_1138,esquina_9887
esquina_4690,esquina_1070
esquina_3645,esquina_629
esquina_9813,esquina_4431
esquina_5540,esquina_5206
esquina_6237,esquina_7389
esquina_2453,esquina_2285
esquina_7342,esquina_8146
esquina_3363,esquina_1938
esquina_2234,esquina_1543
esquina_8523,esquina_9477
esquina_7696,esquina_22
esquina_9285,esquina_3653
esquina_4673,esquina_4516
esquina_1682,esquina_7611
esquina_1530,esquina_8751
esquina_301,esquina_7790
esquina_6781,esquina_2028
esquina_9609,esquina_1665
esquina_9067,esquina_2272
esquina_3766,esquina_5956
esquina_4815,esquina_5012
esquina_6383,esquina_9352
esquina_6261,esquina_5547
esquina_7979,esquina_2299
esquina_4585,esquina_5624
esquina_9488,esquina_6532
esquina_7228,esquina_5567
esquina_2425,esquina_8201
esquina_3255,esquina_6190
esquina_913,esquina_3643
esquina_6094,esquina_7965
esquina_8630,esquina_177
esquina_307,esquina_6863
esquina_6759,esquina_5029
esquina_1131,esquina_8874
esquina_8264,esquina_5752
esquina_9137,esquina_2142
esquina_2253,esquina_3912
esquina_5121,esquina_5799
esquina_1768,esquina_6679
esquina_4372,esquina_4062
esquina_9194,esquina_6323
esquina_8532,esquina_392
esquina_4028,esquina_341
esquina_58,esquina_2571
esquina_5026,esquina_2271
esquina_6698,esquina_6253
esquina_1433,esquina_3707
esquina_4943,esquina_5312
esquina_9819,esquina_3755
esquina_3985,esquina_7219
esquina_2183,esquina_3645
esquina_6118,esquina_6787
esquina_841,esquina_7579
esquina_1270,esquina_981
esquina_9474,esquina_1755
esquina_8607,esquina_8624
esquina_8822,esquina_4502
esquina_4229,esquina_1158
esquina_3640,esquina_5945
esquina_5374,esquina_3554
esquina_2502,esquina_4896
esquina_4784,esquina_3671
esquina_3790,esquina_7071
esquina_6210,esquina_209
esquina_916,esquina_1034
esquina_1269,esquina_9194
esquina_7264,esquina_873
esquina_6900,esquina_8890
esquina_8011,esquina_3399
esquina_5401,esquina_8898
esquina_7115,esquina_661
esquina_9034,esquina_3845
esquina_3155,esquina_9318
esquina_118,esquina_5215
esquina_848,esquina_3094
esquina_1282,esquina_6884
esquina_2701,esquina_3986
esquina_9762,esquina_6663
esquina_2567,esquina_9875
esquina_875,esquina_5627
esquina_6947,esquina_1417
esquina_2617,esquina_1074
esquina_4741,esquina_1685
esquina_3434,esquina_9929
esquina_5363,esquina_2522
esquina_1905,esquina_500
esquina_2311,esquina_2146
esquina_3180,esquina_5195
esquina_9033,esquina_5370
esquina_2834,esquina_494
esquina_1891,esquina_8619
esquina_7115,esquina_6046
esquina_1715,esquina_6811
esquina_164,esquina_6393
esquina_1460,esquina_4334
esquina_9659,esquina_5032
esquina_7565,esquina_1877
esquina_1200,esquina_4050
esquina_8639,esquina_726
esquina_7133,esquina_7132
esquina_1279,esquina_9016
esquina_9012,esquina_5676
esquina_2836,esquina_2532
esquina_8092,esquina_4921
esquina_4751,esquina_1317
esquina_5715,esquina_3403
esquina_4113,esquina_8433
esquina_456,esquina_968
esquina_7106,esquina_5554
esquina_9993,esquina_2961
esquina_8106,esquina_9082
esquina_6182,esquina_9029
esquina_3625,esquina_4588
esquina_3738,esquina_1370
esquina_6055,esquina_9648
esquina_5827,esquina_1665
esquina_6663,esquina_178
esquina_7728,esquina_984
esquina_6543,esquina_8854
esquina_6222,esquina_4548
esquina_8583,esquina_2565
esquina_6911,esquina_2011
esquina_8,esquina_4253
esquina_9930,esquina_8251
esquina_8201,esquina_8191
esquina_172,esquina_2286
esquina_6590,esquina_2135
esquina_3305,esquina_8968
esquina_9504,esquina_1843
esquina_8396,esquina_5004
esquina_9617,esquina_6800
esquina_7190,esquina_8683
esquina_753,esquina_1465
esquina_2571,esquina_3710
esquina_5774,esquina_6305
esquina_24,esquina_2534
esquina_3034,esquina_542
esquina_9421,esquina_7667
esquina_5708,esquina_6341
esquina_2461,esquina_2161
esquina_1847,esquina_3705
esquina_4784,esquina_1090
esquina_7527,esquina_1385
esquina_9575,esquina_4791
esquina_559,esquina_1081
esquina_9872,esquina_7056
esquina_9902,esquina_2343
esquina_8096,esquina_4537
esquina_8885,esquina_7259
esquina_9140,esquina_1537
esquina_5610,esquina_9704
esquina_2652,esquina_605
esquina_5395,esquina_4758
esquina_4468,esquina_2928
esquina_2002,esquina_3768
esquina_9433,esquina_2417
esquina_7325,esquina_4332
esquina_5967,esquina_6907
esquina_8840,esquina_3897
esquina_2095,esquina_3239
esquina_860,esquina_6925
esquina_8258,esquina_1212
esquina_4068,esquina_9605
esquina_9549,esquina_1186
esquina_9354,esquina_7093
esquina_5964,esquina_9962
esquina_3534,esquina_6168
esquina_3800,esquina_1861
esquina_3628,esquina_2225
esquina_4690,esquina_3411
esquina_8039,esquina_5906
esquina_2478,esquina_1364
esquina_8224,esquina_6862
esquina_3771,esquina_5953
esquina_830,esquina_1590
esquina_2766,esquina_9257
esquina_9699,esquina_8446
esquina_4755,esquina_8961
esquina_6726,esquina_6411
esquina_6966,esquina_2656
esquina_7539,esquina_5356
esquina_9818,esquina_3124
esquina_1691,esquina_7568
esquina_4159,esquina_3134
esquina_8420,esquina_3674
esquina_3244,esquina_4691
esquina_3880,esquina_1637
esquina_9513,esquina_7557
esquina_5251,esquina_6617
esquina_2559,esquina_3162
esquina_8814,esquina_2425
esquina_1801,esquina_8702
esquina_9412,esquina_9582
esquina_9047,esquina_4655
esquina_5330,esquina_7620
esquina_7578,esquina_830
esquina_8053,esquina_6122
esquina_4521,esquina_8920
esquina_8204,esquina_7183
esquina_9104,esquina_6174
esquina_6473,esquina_8237
esquina_3349,esquina_2806
esquina_5947,esquina_7600
esquina_2706,esquina_3570
esquina_125,esquina_1961
esquina_5579,esquina_3432
esquina_2620,esquina_5893
esquina_3696,esquina_5818
esquina_4598,esquina_3701
esquina_8754,esquina_6910
esquina_4387,esquina_4098
esquina_141,esquina_9990
esquina_6993,esquina_3901
esquina_5597,esquina_4944
esquina_1365,esquina_4101
esquina_2304,esquina_4260
esquina_4395,esquina_1376
esquina_1493,esquina_8396
esquina_9695,esquina_1511
esquina_2000,esquina_2045
esquina_5991,esquina_2762
esquina_4553,esquina_9969
esquina_3927,esquina_4117
esquina_4585,esquina_7158
esquina_8779,esquina_1271
esquina_5860,esquina_615
esquina_8078,esquina_7205
esquina_6330,esquina_5232
esquina_7688,esquina_9188
esquina_348,esquina_5788
esquina_9546,esquina_6099
esquina_9534,esquina_9472
esquina_3644,esquina_2386
esquina_5699,esquina_8723
esquina_5136,esquina_7448
esquina_3734,esquina_2956
esquina_905,esquina_7937
esquina_8861,esquina_3653
esquina_4147,esquina_6808
esquina_1506,esquina_5486
esquina_7286,esquina_6703
esquina_6106,esquina_2642
esquina_540,esquina_9822
esquina_3285,esquina_1221
esquina_3063,esquina_98
esquina_2533,esquina_2705
esquina_2216,esquina_4400
esquina_5806,esquina_5530
esquina_8266,esquina_9782
esquina_5490,esquina_5377
esquina_3791,esquina_8417
esquina_5175,esquina_3961
esquina_2690,esquina_2619
esquina_8528,esquina_9994
esquina_3876,esquina_643
esquina_1012,esquina_4791
esquina_8023,esquina_655
esquina_2850,esquina_4386
esquina_7989,esquina_1110
esquina_4840,esquina_6058
esquina_342,esquina_7346
esquina_140,esquina_5404
esquina_4569,esquina_2097
esquina_2610,esquina_7692
esquina_6935,esquina_2827
esquina_3698,esquina_9754
esquina_7980,esquina_7062
esquina_8522,esquina_6886
esquina_2881,esquina_1315
esquina_2667,esquina_4833
esquina_7070,esquina_6702
esquina_2240,esquina_5969
esquina_8908,esquina_4368
esquina_7035,esquina_8217
esquina_2150,esquina_221
esquina_8016,esquina_8597
esquina_1046,esquina_1036
esquina_2001,esquina_5979
esquina_659,esquina_3402
esquina_3669,esquina_8431
esquina_2607,esquina_5497
esquina_8726,esquina_6653
esquina_4572,esquina_3817
esquina_7581,esquina_8515
esquina_1526,esquina_1561
esquina_3491,esquina_864
esquina_7445,esquina_6056
esquina_205,esquina_8071
esquina_302,esquina_3826
esquina_5424,esquina_2859
esquina_4551,esquina_38
esquina_7536,esquina_2013
esquina_1243,esquina_5210
esquina_4960,esquina_2127
esquina_599,esquina_5241
esquina_7395,esquina_2939
esquina_9393,esquina_5056
esquina_4800,esquina_485
esquina_8419,esquina_952
esquina_8745,esquina_6975
esquina_4161,esquina_1863
esquina_7441,esquina_6408
esquina_3351,esquina_3452
esquina_1181,esquina_2302
esquina_1486,esquina_9016
esquina_7766,esquina_8131
esquina_588,esquina_7203
esquina_4905,esquina_92
esquina_4336,esquina_7568
esquina_7127,esquina_4026
esquina_9809,esquina_9120
esquina_2078,esquina_1322
esquina_4773,esquina_8261
esquina_4028,esquina_6200
esquina_9159,esquina_7416
esquina_5681,esquina_6011
esquina_4710,esquina_8007
esquina_8693,esquina_7256
esquina_3081,esquina_1087
esquina_1604,esquina_4128
esquina_7131,esquina_9276
esquina_8852,esquina_8466
esquina_4639,esquina_977
esquina_7791,esquina_7261
esquina_3506,esquina_2004
esquina_9181,esquina_1697
esquina_7905,esquina_6782
esquina_222,esquina_8607
esquina_3745,esquina_3097
esquina_5972,esquina_7955
esquina_356,esquina_6494
esquina_8185,esquina_8877
esquina_1301,esquina_1157
esquina_6089,esquina_7572
esquina_9224,esquina_2305
esquina_2857,esquina_4332
esquina_5212,esquina_969
esquina_9218,esquina_7815
esquina_8560,esquina_6241
esquina_3270,esquina_6719
esquina_2971,esquina_4930
esquina_4591,esquina_2518
esquina_2284,esquina_111
esquina_4918,esquina_5141
esquina_2478,esquina_8709
esquina_3611,esquina_4961
esquina_4252,esquina_2698
esquina_1481,esquina_8216
esquina_8086,esquina_9884
esquina_9052,esquina_2787
esquina_1214,esquina_8667
esquina_6618,esquina_4614
esquina_9448,esquina_3903
esquina_886,esquina_5767
esquina_1414,esquina_1231
esquina_6200,esquina_4141
