data,hora,cidade,volume_transmitido_mb
2024-04-06,03:13,Skopje,6.31
2024-04-07,12:28,Pristina,43.03
2024-04-06,02:04,Podgorica,5.22
2024-04-01,01:51,Pristina,2.2
2024-04-04,18:26,Skopje,7.63
2024-04-07,18:28,Skopje,5.53
2024-04-03,03:47,Sarajevo,31.76
2024-04-03,23:21,Skopje,32.23
2024-04-01,16:40,Skopje,10.48
2024-04-02,04:38,Tirana,13.68
2024-04-05,23:14,Sarajevo,7.59
2024-04-03,00:02,Skopje,7.07
2024-04-06,23:32,Skopje,28.92
2024-04-04,05:03,Tirana,3.65
2024-04-04,08:00,Skopje,6.88
2024-04-04,03:22,Skopje,27.33
2024-04-03,16:48,Tirana,3.35
2024-04-02,19:49,Skopje,34.72
2024-04-05,17:54,Skopje,28.6
2024-04-04,08:49,Sarajevo,11.87
2024-04-03,21:10,Podgorica,26.82
2024-04-05,23:39,Skopje,8.98
2024-04-04,18:58,Pristina,1.95
2024-04-03,04:54,Sarajevo,2.98
2024-04-05,10:27,Podgorica,17.05
2024-04-04,05:02,Tirana,3.78
2024-04-05,20:35,Skopje,1.96
2024-04-07,21:12,Podgorica,6.17
2024-04-07,06:54,Skopje,8.49
2024-04-01,12:50,Podgorica,13.52
2024-04-03,03:58,Skopje,21.06
2024-04-01,11:50,Skopje,19.32
2024-04-01,21:15,Skopje,22.81
2024-04-01,23:56,Skopje,37.41
2024-04-06,08:13,Tirana,10.26
2024-04-07,11:05,Pristina,33.74
2024-04-03,05:54,Podgorica,10.7
2024-04-01,10:53,Skopje,0.68
2024-04-07,20:39,Podgorica,11.27
2024-04-02,12:37,Sarajevo,6.15
2024-04-04,15:15,Skopje,21.34
2024-04-07,23:05,Skopje,2.1
2024-04-03,14:46,Skopje,38.4
2024-04-05,18:16,Skopje,44.92
2024-04-04,00:44,Podgorica,33.28
2024-04-04,17:22,Tirana,2.74
2024-04-04,15:48,Skopje,27.34
2024-04-01,07:05,Sarajevo,3.47
2024-04-05,07:49,Sarajevo,23.11
2024-04-03,18:37,Skopje,7.62
2024-04-07,02:30,Tirana,12.04
2024-04-06,15:02,Skopje,12.76
2024-04-04,01:03,Pristina,9.36
2024-04-01,02:15,Pristina,36.25
2024-04-03,00:10,Podgorica,18.02
2024-04-05,14:52,Skopje,14.27
2024-04-04,12:09,Tirana,7.68
2024-04-06,02:31,Sarajevo,32.51
2024-04-02,11:21,Sarajevo,1.58
2024-04-01,07:52,Skopje,0.25
2024-04-05,11:53,Podgorica,7.2
2024-04-04,03:59,Pristina,2.89
2024-04-03,23:58,Sarajevo,2.77
2024-04-07,13:28,Pristina,5.32
2024-04-04,10:03,Sarajevo,14.9
2024-04-02,16:27,Podgorica,6.59
2024-04-05,01:20,Tirana,17.48
2024-04-05,05:04,Skopje,32.33
2024-04-01,03:04,Podgorica,35.39
2024-04-05,23:41,Skopje,2.84
2024-04-06,03:46,Skopje,11.46
2024-04-04,20:17,Skopje,4.05
2024-04-07,01:24,Pristina,44.23
2024-04-01,06:17,Pristina,21.16
2024-04-04,07:57,Skopje,15.9
2024-04-01,13:03,Skopje,5.05
2024-04-07,08:54,Sarajevo,6.12
2024-04-04,15:47,Pristina,2.97
2024-04-02,07:16,Sarajevo,2.12
2024-04-07,20:37,Pristina,12.21
2024-04-02,20:17,Tirana,7.22
2024-04-03,09:58,Tirana,4.43
2024-04-05,01:38,Skopje,1.87
2024-04-05,03:22,Tirana,3.46
2024-04-07,01:58,Pristina,2.17
2024-04-02,09:07,Pristina,2.69
2024-04-06,04:50,Podgorica,0.93
2024-04-04,16:20,Skopje,7.93
2024-04-01,21:50,Skopje,12.38
2024-04-03,22:57,Skopje,10.3
2024-04-01,07:48,Pristina,35.18
2024-04-01,18:59,Podgorica,15.51
2024-04-03,02:06,Podgorica,5.84
2024-04-05,03:12,Pristina,5.58
2024-04-01,19:51,Sarajevo,2.7
2024-04-05,07:13,Skopje,0.94
2024-04-01,05:04,Sarajevo,11.43
2024-04-02,22:44,Sarajevo,3.64
2024-04-05,18:08,Skopje,30.33
2024-04-06,19:26,Skopje,36.07
2024-04-05,12:26,Pristina,12.5
2024-04-07,02:23,Skopje,16.28
2024-04-06,02:02,Podgorica,0.15
2024-04-07,06:39,Skopje,1.75
2024-04-07,18:12,Skopje,0.65
2024-04-05,18:29,Skopje,17.0
2024-04-04,11:20,Skopje,55.51
2024-04-01,15:52,Podgorica,1.49
2024-04-03,06:07,Podgorica,8.43
2024-04-05,03:56,Tirana,28.09
2024-04-06,17:42,Tirana,13.28
2024-04-04,22:02,Pristina,9.72
2024-04-06,11:39,Skopje,6.78
2024-04-04,00:35,Skopje,12.94
2024-04-05,04:50,Pristina,1.67
2024-04-01,04:14,Sarajevo,8.54
2024-04-06,11:02,Tirana,10.87
2024-04-05,09:56,Tirana,22.26
2024-04-02,06:52,Tirana,38.29
2024-04-06,18:23,Tirana,23.4
2024-04-01,02:44,Podgorica,2.1
2024-04-02,14:05,Skopje,2.7
2024-04-01,09:01,Skopje,24.23
2024-04-05,23:09,Podgorica,27.4
2024-04-04,04:54,Podgorica,15.08
2024-04-02,04:08,Podgorica,1.54
2024-04-06,10:24,Tirana,32.67
2024-04-04,05:50,Tirana,0.98
2024-04-02,07:30,Sarajevo,52.54
2024-04-06,05:59,Sarajevo,5.09
2024-04-07,23:08,Sarajevo,21.26
2024-04-01,00:12,Tirana,7.85
2024-04-03,19:22,Tirana,23.57
2024-04-07,21:16,Podgorica,26.4
2024-04-03,05:32,Podgorica,13.18
2024-04-06,13:46,Sarajevo,1.27
2024-04-07,07:48,Skopje,14.9
2024-04-03,18:56,Sarajevo,6.05
2024-04-05,02:32,Tirana,4.14
2024-04-03,17:36,Skopje,8.34
2024-04-03,01:55,Tirana,10.12
2024-04-05,00:06,Skopje,1.9
2024-04-01,02:40,Podgorica,4.19
2024-04-03,11:33,Skopje,15.51
2024-04-07,19:35,Tirana,0.86
2024-04-04,09:58,Skopje,23.82
2024-04-06,10:20,Skopje,1.04
2024-04-02,00:59,Sarajevo,25.55
2024-04-02,22:28,Tirana,17.15
2024-04-07,14:30,Pristina,47.31
2024-04-03,02:44,Sarajevo,1.61
2024-04-03,02:36,Pristina,13.87
2024-04-06,21:35,Skopje,14.35
2024-04-01,20:10,Skopje,31.08
2024-04-01,04:27,Sarajevo,4.17
2024-04-04,10:45,Podgorica,3.94
2024-04-03,09:39,Skopje,1.62
2024-04-05,14:54,Podgorica,0.06
2024-04-05,04:23,Skopje,13.51
2024-04-05,10:00,Pristina,12.51
2024-04-01,08:38,Skopje,8.7
2024-04-04,18:44,Skopje,23.57
2024-04-07,20:46,Pristina,33.16
2024-04-06,13:31,Sarajevo,2.07
2024-04-01,08:20,Skopje,20.88
2024-04-04,20:23,Skopje,1.55
2024-04-04,23:35,Skopje,19.19
2024-04-06,09:32,Sarajevo,0.3
2024-04-04,22:44,Skopje,26.78
2024-04-02,16:36,Podgorica,1.38
2024-04-05,02:38,Podgorica,36.77
2024-04-03,18:44,Sarajevo,2.21
2024-04-02,13:14,Tirana,11.92
2024-04-01,22:54,Pristina,8.23
2024-04-07,15:05,Tirana,4.24
2024-04-06,06:54,Tirana,7.0
2024-04-07,12:00,Podgorica,29.56
2024-04-03,04:35,Pristina,9.46
2024-04-07,13:48,Skopje,2.46
2024-04-06,12:42,Skopje,1.7
2024-04-01,15:23,Skopje,51.54
2024-04-03,01:14,Podgorica,2.54
2024-04-01,10:29,Sarajevo,57.0
2024-04-01,22:23,Skopje,5.51
2024-04-04,11:36,Sarajevo,11.68
2024-04-02,09:06,Sarajevo,4.16
2024-04-05,09:11,Podgorica,39.46
2024-04-02,01:05,Pristina,11.19
2024-04-03,09:57,Podgorica,25.82
2024-04-07,20:24,Skopje,4.59
2024-04-03,23:08,Skopje,2.88
2024-04-01,09:11,Skopje,18.33
2024-04-07,07:16,Tirana,54.89
2024-04-02,18:35,Pristina,0.4
2024-04-04,06:41,Skopje,10.47
2024-04-02,08:00,Skopje,47.58
2024-04-05,14:29,Skopje,11.76
2024-04-02,19:09,Skopje,12.22
2024-04-06,08:31,Skopje,6.64
2024-04-03,23:41,Podgorica,19.44
2024-04-05,14:27,Skopje,75.28
2024-04-06,22:44,Tirana,1.72
2024-04-04,10:10,Tirana,15.76
2024-04-05,20:06,Podgorica,7.75
2024-04-04,12:51,Pristina,1.98
2024-04-02,02:01,Tirana,3.58
2024-04-03,12:56,Skopje,3.15
2024-04-01,03:29,Skopje,12.37
2024-04-04,10:25,Tirana,1.06
2024-04-07,16:50,Pristina,9.71
2024-04-02,12:03,Sarajevo,3.15
2024-04-04,18:48,Pristina,16.68
2024-04-07,07:34,Skopje,12.1
2024-04-05,10:41,Skopje,24.72
2024-04-04,16:00,Skopje,12.53
2024-04-02,09:41,Tirana,4.21
2024-04-07,18:42,Skopje,14.38
2024-04-05,06:48,Skopje,6.23
2024-04-03,11:05,Sarajevo,16.16
2024-04-04,16:27,Pristina,0.44
2024-04-06,15:29,Skopje,5.39
2024-04-06,04:19,Podgorica,28.42
2024-04-02,23:37,Pristina,3.09
2024-04-06,18:11,Skopje,4.67
2024-04-02,21:37,Podgorica,1.2
2024-04-03,01:13,Pristina,23.33
2024-04-04,06:02,Podgorica,9.07
2024-04-07,06:47,Tirana,10.95
2024-04-07,15:38,Skopje,67.75
2024-04-07,21:17,Tirana,14.26
2024-04-01,08:41,Skopje,3.96
2024-04-01,16:42,Sarajevo,3.92
2024-04-05,11:24,Skopje,1.62
2024-04-05,20:57,Sarajevo,48.61
2024-04-01,11:00,Tirana,3.52
2024-04-06,05:12,Pristina,0.43
2024-04-03,12:00,Skopje,20.02
2024-04-02,05:27,Tirana,10.03
2024-04-07,09:10,Skopje,24.39
2024-04-05,09:37,Skopje,1.21
2024-04-06,03:29,Skopje,13.15
2024-04-01,02:10,Pristina,4.25
2024-04-02,12:51,Podgorica,14.28
2024-04-05,08:36,Sarajevo,8.88
2024-04-01,00:37,Skopje,1.17
2024-04-01,07:53,Skopje,3.04
2024-04-02,19:34,Pristina,9.95
2024-04-07,16:03,Skopje,28.13
2024-04-05,11:16,Pristina,1.13
2024-04-02,10:36,Podgorica,15.29
2024-04-05,04:56,Podgorica,8.53
2024-04-03,11:37,Tirana,4.45
2024-04-03,15:07,Skopje,28.66
2024-04-01,15:32,Sarajevo,5.2
2024-04-07,20:23,Tirana,10.47
2024-04-07,20:43,Skopje,55.6
2024-04-07,16:01,Sarajevo,33.66
2024-04-02,10:14,Podgorica,10.67
2024-04-02,22:42,Sarajevo,29.7
2024-04-06,18:33,Pristina,17.21
2024-04-06,23:52,Skopje,6.03
2024-04-01,22:41,Skopje,1.59
2024-04-02,10:24,Skopje,9.97
2024-04-04,21:36,Skopje,4.46
2024-04-07,18:48,Sarajevo,14.32
2024-04-05,08:03,Sarajevo,5.84
2024-04-06,18:50,Skopje,51.92
2024-04-05,11:17,Podgorica,11.31
2024-04-01,21:55,Podgorica,1.63
2024-04-02,01:49,Skopje,16.81
2024-04-04,15:26,Skopje,10.72
2024-04-06,23:34,Skopje,3.52
2024-04-07,06:16,Sarajevo,15.77
2024-04-05,06:04,Skopje,0.12
2024-04-06,21:09,Tirana,5.67
2024-04-01,20:38,Tirana,5.34
2024-04-04,21:40,Sarajevo,4.16
2024-04-04,21:39,Pristina,22.5
2024-04-05,23:37,Skopje,6.77
2024-04-04,17:57,Tirana,38.66
2024-04-03,21:50,Skopje,18.42
2024-04-03,11:57,Skopje,20.25
2024-04-02,19:54,Tirana,43.5
2024-04-03,18:09,Tirana,68.88
2024-04-06,14:13,Skopje,63.76
2024-04-04,16:41,Skopje,22.72
2024-04-01,01:38,Skopje,32.83
2024-04-06,09:56,Pristina,33.01
2024-04-03,17:59,Skopje,33.28
2024-04-04,09:21,Pristina,8.46
2024-04-07,00:04,Sarajevo,43.3
2024-04-02,01:50,Tirana,5.12
2024-04-05,13:31,Pristina,4.8
2024-04-01,00:40,Pristina,8.25
2024-04-03,09:29,Tirana,14.3
2024-04-02,08:21,Tirana,29.19
2024-04-05,13:03,Skopje,3.64
2024-04-02,11:21,Pristina,0.13
2024-04-04,22:16,Sarajevo,50.76
2024-04-02,07:18,Sarajevo,3.37
2024-04-01,10:05,Podgorica,12.95
2024-04-05,01:32,Podgorica,14.24
2024-04-06,15:07,Sarajevo,2.94
2024-04-01,00:00,Tirana,3.13
2024-04-05,13:26,Pristina,3.35
2024-04-01,20:34,Sarajevo,43.61
2024-04-05,08:17,Sarajevo,25.07
2024-04-03,06:51,Skopje,0.09
2024-04-01,04:01,Skopje,16.01
2024-04-06,02:29,Sarajevo,11.88
2024-04-07,01:34,Sarajevo,3.57
2024-04-03,07:59,Podgorica,23.43
2024-04-07,04:41,Pristina,22.36
2024-04-02,18:35,Skopje,5.93
2024-04-06,12:11,Skopje,2.48
2024-04-04,08:40,Podgorica,4.96
2024-04-07,05:24,Podgorica,7.58
2024-04-05,23:20,Skopje,20.85
2024-04-01,06:58,Skopje,17.73
2024-04-02,09:45,Tirana,1.44
2024-04-04,08:23,Skopje,9.01
2024-04-01,08:59,Skopje,31.65
2024-04-03,06:49,Tirana,48.56
2024-04-02,21:58,Skopje,7.22
2024-04-02,07:35,Tirana,2.55
2024-04-01,00:47,Pristina,20.42
2024-04-05,11:38,Pristina,4.7
2024-04-06,12:11,Sarajevo,3.1
2024-04-06,23:14,Tirana,53.14
2024-04-05,06:35,Sarajevo,12.5
2024-04-01,19:09,Skopje,53.66
2024-04-05,02:58,Skopje,0.02
2024-04-06,09:36,Sarajevo,22.78
2024-04-07,10:32,Skopje,18.11
2024-04-05,06:47,Sarajevo,9.41
2024-04-05,00:36,Tirana,12.19
2024-04-02,14:34,Pristina,15.82
2024-04-06,08:20,Skopje,32.64
2024-04-02,17:18,Tirana,5.75
2024-04-05,04:59,Skopje,6.05
2024-04-05,07:29,Skopje,2.08
2024-04-02,13:36,Pristina,14.37
2024-04-06,03:07,Skopje,10.63
2024-04-02,17:27,Sarajevo,5.53
2024-04-04,03:17,Sarajevo,0.23
2024-04-04,06:23,Podgorica,12.31
2024-04-01,10:08,Skopje,9.48
2024-04-01,19:14,Pristina,52.63
2024-04-04,15:22,Sarajevo,69.24
2024-04-02,03:33,Podgorica,8.49
2024-04-07,09:36,Tirana,2.2
2024-04-01,20:35,Tirana,9.08
2024-04-05,19:40,Skopje,29.4
2024-04-07,20:19,Tirana,7.69
2024-04-04,07:49,Pristina,4.76
2024-04-04,17:10,Skopje,28.77
2024-04-03,01:19,Skopje,0.38
2024-04-03,12:49,Tirana,0.99
2024-04-07,12:52,Skopje,5.86
2024-04-01,12:17,Pristina,2.16
2024-04-03,10:00,Skopje,15.99
2024-04-03,02:51,Pristina,18.99
2024-04-05,09:47,Skopje,3.1
2024-04-01,15:49,Tirana,41.47
2024-04-05,22:02,Skopje,47.04
2024-04-02,17:22,Skopje,7.74
2024-04-02,14:16,Skopje,5.29
2024-04-05,21:08,Skopje,1.11
2024-04-03,19:01,Sarajevo,6.27
2024-04-07,05:14,Pristina,7.76
2024-04-05,21:37,Skopje,26.45
2024-04-03,01:24,Sarajevo,14.36
2024-04-02,21:55,Skopje,46.4
2024-04-05,09:51,Skopje,7.75
2024-04-01,11:24,Skopje,16.26
2024-04-04,18:54,Podgorica,0.76
2024-04-01,19:16,Sarajevo,14.39
2024-04-05,02:13,Tirana,4.45
2024-04-07,23:56,Skopje,5.49
2024-04-06,11:42,Pristina,29.61
2024-04-02,04:56,Pristina,11.18
2024-04-03,19:26,Skopje,5.4
2024-04-03,02:48,Tirana,23.06
2024-04-07,01:41,Skopje,4.29
2024-04-05,17:31,Tirana,16.49
2024-04-05,22:28,Sarajevo,34.63
2024-04-02,00:26,Skopje,25.02
2024-04-07,07:46,Skopje,10.51
2024-04-04,01:46,Skopje,0.53
2024-04-04,00:50,Pristina,1.51
2024-04-07,22:07,Skopje,36.99
2024-04-01,20:03,Podgorica,35.61
2024-04-06,19:48,Skopje,3.51
2024-04-01,21:32,Podgorica,18.93
2024-04-02,12:57,Sarajevo,7.44
2024-04-01,16:57,Skopje,10.25
2024-04-06,17:19,Skopje,22.39
2024-04-05,06:56,Podgorica,4.87
2024-04-06,08:03,Pristina,7.38
2024-04-07,06:10,Podgorica,13.88
2024-04-04,09:25,Sarajevo,33.17
2024-04-06,03:03,Skopje,1.59
2024-04-05,00:09,Podgorica,64.42
2024-04-03,20:36,Pristina,2.54
2024-04-05,06:03,Tirana,15.45
2024-04-05,09:27,Tirana,3.38
2024-04-03,07:17,Skopje,0.61
2024-04-04,12:24,Pristina,1.23
2024-04-06,09:35,Skopje,1.0
2024-04-03,15:39,Pristina,2.7
2024-04-05,19:36,Skopje,24.96
2024-04-04,16:08,Pristina,12.58
2024-04-03,18:15,Sarajevo,2.59
2024-04-02,11:24,Skopje,7.94
2024-04-07,00:17,Skopje,4.21
2024-04-04,15:59,Sarajevo,1.08
2024-04-01,19:44,Skopje,42.68
2024-04-06,16:12,Podgorica,10.56
2024-04-02,16:18,Skopje,19.03
2024-04-06,10:04,Sarajevo,15.96
2024-04-04,21:07,Pristina,1.71
2024-04-06,17:00,Sarajevo,5.81
2024-04-02,04:17,Skopje,1.49
2024-04-05,02:05,Tirana,16.17
2024-04-07,05:11,Podgorica,21.61
2024-04-02,05:45,Podgorica,3.78
2024-04-06,23:10,Skopje,7.6
2024-04-01,03:58,Skopje,7.02
2024-04-07,11:38,Podgorica,2.85
2024-04-06,21:31,Tirana,13.43
2024-04-05,01:41,Podgorica,12.31
2024-04-04,00:03,Tirana,14.32
2024-04-01,12:03,Skopje,7.42
2024-04-02,23:14,Skopje,10.05
2024-04-03,18:40,Skopje,19.18
2024-04-05,23:25,Skopje,20.37
2024-04-07,23:09,Pristina,7.83
2024-04-01,06:54,Skopje,1.45
2024-04-04,08:58,Sarajevo,1.13
2024-04-04,19:05,Podgorica,27.24
2024-04-06,17:40,Tirana,35.11
2024-04-07,16:56,Sarajevo,10.62
2024-04-07,19:37,Podgorica,26.45
2024-04-07,14:57,Tirana,3.69
2024-04-04,11:43,Skopje,17.32
2024-04-01,22:25,Sarajevo,9.47
2024-04-05,14:47,Skopje,45.2
2024-04-02,08:26,Skopje,16.47
2024-04-03,08:00,Tirana,3.1
2024-04-03,12:25,Sarajevo,10.9
2024-04-05,22:30,Skopje,2.9
2024-04-07,02:54,Skopje,26.53
2024-04-02,15:32,Podgorica,16.04
2024-04-05,11:31,Podgorica,16.62
2024-04-03,15:29,Tirana,5.9
2024-04-03,23:00,Skopje,8.17
2024-04-06,18:35,Tirana,4.86
2024-04-03,04:03,Sarajevo,41.06
2024-04-05,22:02,Skopje,18.97
2024-04-04,18:04,Tirana,25.77
2024-04-07,00:49,Skopje,3.32
2024-04-07,20:45,Podgorica,21.55
2024-04-06,03:33,Pristina,34.14
2024-04-04,11:32,Skopje,11.74
2024-04-01,00:50,Podgorica,17.81
2024-04-04,06:51,Pristina,11.04
2024-04-04,23:48,Sarajevo,13.77
2024-04-03,02:20,Pristina,45.68
2024-04-07,15:47,Podgorica,8.56
2024-04-06,16:07,Tirana,9.62
2024-04-02,13:13,Podgorica,25.48
2024-04-05,09:59,Podgorica,33.98
2024-04-07,14:18,Skopje,13.62
2024-04-02,02:06,Skopje,7.58
2024-04-02,14:59,Pristina,2.95
2024-04-05,15:47,Sarajevo,8.35
2024-04-05,04:05,Pristina,14.28
2024-04-01,01:49,Skopje,14.17
2024-04-03,06:03,Sarajevo,5.74
2024-04-04,23:01,Skopje,13.76
2024-04-06,06:35,Skopje,2.86
2024-04-02,03:10,Skopje,8.27
2024-04-07,06:26,Tirana,17.48
2024-04-07,18:04,Sarajevo,4.74
2024-04-05,16:08,Sarajevo,53.2
2024-04-01,01:52,Podgorica,47.13
2024-04-06,19:10,Skopje,1.31
2024-04-02,14:18,Pristina,7.93
2024-04-02,11:54,Sarajevo,6.1
2024-04-05,02:22,Skopje,5.17
2024-04-03,11:34,Skopje,28.56
2024-04-07,19:08,Sarajevo,11.01
2024-04-02,15:51,Pristina,22.64
2024-04-06,14:26,Skopje,26.46
2024-04-01,18:40,Pristina,2.82
2024-04-03,08:10,Sarajevo,8.56
2024-04-04,02:56,Tirana,11.86
2024-04-03,11:47,Skopje,10.44
2024-04-07,00:14,Sarajevo,10.06
2024-04-05,20:09,Skopje,4.69
2024-04-04,14:47,Skopje,2.28
2024-04-04,20:57,Skopje,7.95
2024-04-02,20:31,Podgorica,7.05
2024-04-05,17:53,Skopje,30.82
2024-04-01,15:47,Skopje,0.17
2024-04-05,18:21,Sarajevo,0.6
2024-04-06,12:59,Podgorica,5.0
2024-04-07,20:08,Sarajevo,13.08
2024-04-01,20:03,Tirana,12.07
2024-04-05,14:39,Sarajevo,1.86
2024-04-05,14:26,Podgorica,27.38
2024-04-02,20:26,Skopje,0.86
2024-04-03,18:52,Pristina,3.6
2024-04-04,03:45,Pristina,4.29
2024-04-01,10:58,Tirana,0.18
2024-04-05,00:16,Skopje,9.02
2024-04-02,04:11,Podgorica,6.2
2024-04-07,15:17,Tirana,6.85
2024-04-04,20:27,Tirana,2.79
2024-04-07,21:47,Skopje,18.33
2024-04-03,01:28,Podgorica,21.14
2024-04-05,03:52,Skopje,26.53
2024-04-05,04:23,Tirana,1.34
2024-04-02,11:55,Pristina,5.19
2024-04-07,19:26,Pristina,54.32
2024-04-03,21:57,Sarajevo,94.78
2024-04-04,18:12,Skopje,3.34
2024-04-07,19:41,Skopje,12.58
2024-04-06,07:34,Sarajevo,4.07
2024-04-06,08:21,Pristina,30.39
2024-04-05,05:40,Skopje,60.48
2024-04-02,22:48,Podgorica,0.81
2024-04-02,23:26,Skopje,3.05
2024-04-07,14:45,Pristina,8.8
2024-04-03,07:42,Sarajevo,35.81
2024-04-07,16:56,Sarajevo,1.89
2024-04-04,07:30,Skopje,35.9
2024-04-02,10:05,Pristina,1.77
2024-04-06,20:48,Sarajevo,42.26
2024-04-01,21:23,Tirana,68.84
2024-04-02,12:24,Pristina,54.93
2024-04-03,05:07,Skopje,25.07
2024-04-05,22:17,Skopje,31.41
2024-04-03,11:04,Podgorica,2.63
2024-04-04,13:51,Skopje,15.21
2024-04-04,00:44,Podgorica,0.55
2024-04-05,06:05,Skopje,28.16
2024-04-03,04:14,Pristina,4.25
2024-04-01,17:34,Tirana,30.25
2024-04-02,20:29,Sarajevo,14.97
2024-04-07,10:57,Skopje,3.36
2024-04-06,13:20,Skopje,17.08
2024-04-05,21:57,Skopje,5.34
2024-04-06,07:02,Skopje,16.81
2024-04-02,12:33,Pristina,15.09
2024-04-02,11:34,Podgorica,11.76
2024-04-03,12:13,Sarajevo,27.45
2024-04-01,19:12,Pristina,2.92
2024-04-04,16:09,Tirana,16.13
2024-04-05,15:56,Skopje,7.85
2024-04-01,15:49,Sarajevo,2.27
2024-04-07,15:42,Skopje,7.29
2024-04-05,19:32,Skopje,4.84
2024-04-06,19:42,Podgorica,2.51
2024-04-05,10:16,Podgorica,6.73
2024-04-07,11:49,Tirana,12.33
2024-04-05,13:08,Sarajevo,7.76
2024-04-07,06:47,Sarajevo,43.35
2024-04-03,16:30,Skopje,58.04
2024-04-01,20:18,Skopje,27.43
2024-04-04,02:03,Sarajevo,32.14
2024-04-02,12:12,Skopje,0.06
2024-04-03,00:59,Skopje,17.81
2024-04-05,03:25,Pristina,6.6
2024-04-05,22:19,Skopje,24.9
2024-04-05,22:04,Skopje,0.84
2024-04-03,02:10,Skopje,6.51
2024-04-01,15:49,Pristina,21.8
2024-04-03,17:00,Skopje,15.12
2024-04-02,23:46,Skopje,52.37
2024-04-05,20:16,Skopje,0.7
2024-04-04,00:13,Skopje,8.6
2024-04-06,03:56,Tirana,12.55
2024-04-06,14:46,Skopje,3.46
2024-04-03,01:45,Tirana,17.68
2024-04-01,09:18,Sarajevo,1.66
2024-04-02,04:01,Skopje,30.24
2024-04-05,08:43,Skopje,3.39
2024-04-01,20:41,Tirana,12.8
2024-04-02,05:41,Skopje,16.99
2024-04-06,05:51,Skopje,4.03
2024-04-01,19:24,Pristina,4.97
2024-04-05,14:53,Skopje,17.89
2024-04-06,07:29,Pristina,43.33
2024-04-06,13:03,Tirana,21.53
2024-04-05,09:15,Skopje,0.03
2024-04-05,12:57,Skopje,1.62
2024-04-02,08:05,Pristina,36.96
2024-04-04,15:11,Skopje,5.33
2024-04-02,02:26,Podgorica,1.56
2024-04-03,09:16,Skopje,11.55
2024-04-07,19:39,Sarajevo,13.31
2024-04-07,04:26,Tirana,26.88
2024-04-01,06:21,Podgorica,5.11
2024-04-07,21:10,Skopje,5.29
2024-04-06,08:37,Pristina,6.49
2024-04-06,15:03,Tirana,3.11
2024-04-01,20:44,Pristina,1.04
2024-04-05,07:01,Pristina,64.56
2024-04-06,02:50,Pristina,6.78
2024-04-05,17:47,Skopje,25.85
2024-04-05,19:27,Skopje,82.79
2024-04-02,20:50,Pristina,20.36
2024-04-07,15:56,Skopje,10.67
2024-04-04,14:11,Tirana,3.72
2024-04-01,17:17,Tirana,29.0
2024-04-07,11:04,Tirana,27.91
2024-04-01,19:21,Tirana,0.49
2024-04-01,16:18,Pristina,42.36
2024-04-04,13:29,Podgorica,22.98
2024-04-02,16:55,Sarajevo,4.0
2024-04-03,06:26,Pristina,4.33
2024-04-04,15:33,Skopje,13.86
2024-04-02,19:09,Skopje,0.37
2024-04-03,05:59,Tirana,15.6
2024-04-04,08:35,Skopje,55.39
2024-04-04,03:52,Sarajevo,11.3
2024-04-03,18:05,Skopje,18.16
2024-04-01,19:06,Podgorica,8.6
2024-04-01,09:52,Tirana,4.77
2024-04-01,20:38,Pristina,6.2
2024-04-03,11:58,Skopje,1.49
2024-04-07,08:23,Skopje,2.07
2024-04-06,18:21,Skopje,5.91
2024-04-03,02:11,Tirana,13.05
2024-04-04,18:58,Sarajevo,3.1
2024-04-05,02:37,Pristina,8.49
2024-04-03,10:48,Tirana,2.22
2024-04-04,20:58,Pristina,11.63
2024-04-05,04:13,Tirana,28.86
2024-04-02,20:40,Podgorica,14.56
2024-04-01,18:21,Skopje,24.3
2024-04-07,05:43,Podgorica,12.48
2024-04-07,13:37,Podgorica,43.49
2024-04-06,22:46,Podgorica,0.02
2024-04-06,05:48,Skopje,36.38
2024-04-05,16:55,Skopje,6.45
2024-04-02,23:52,Skopje,15.68
2024-04-01,01:52,Tirana,27.06
2024-04-02,09:07,Tirana,11.68
2024-04-04,12:51,Sarajevo,2.28
2024-04-07,13:08,Tirana,3.1
2024-04-03,08:29,Tirana,1.56
2024-04-07,11:52,Pristina,9.8
2024-04-03,14:39,Sarajevo,17.16
2024-04-01,18:32,Skopje,39.41
2024-04-07,23:05,Skopje,0.78
2024-04-06,18:10,Pristina,5.92
2024-04-04,23:10,Sarajevo,17.07
2024-04-04,20:00,Tirana,3.04
2024-04-04,18:31,Sarajevo,22.74
2024-04-01,08:37,Sarajevo,6.61
2024-04-04,00:05,Podgorica,0.85
2024-04-04,19:19,Podgorica,8.6
2024-04-07,23:59,Pristina,3.3
2024-04-01,16:13,Skopje,34.72
2024-04-01,09:30,Skopje,28.88
2024-04-07,05:34,Skopje,19.34
2024-04-06,10:14,Skopje,23.48
2024-04-06,13:56,Tirana,7.82
2024-04-03,06:43,Sarajevo,5.75
2024-04-03,09:19,Tirana,28.06
2024-04-03,10:20,Podgorica,13.32
2024-04-04,04:49,Pristina,0.27
2024-04-03,07:35,Tirana,3.97
2024-04-02,21:53,Podgorica,25.16
2024-04-03,08:16,Sarajevo,1.31
2024-04-03,17:45,Skopje,1.24
2024-04-03,03:28,Pristina,5.54
2024-04-02,17:13,Tirana,14.79
2024-04-07,22:57,Skopje,6.84
2024-04-05,05:19,Pristina,32.97
2024-04-03,12:02,Skopje,12.01
